mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	1.0	0.8421052631578948	0.8	0.999999999603008	0.1111111111111111	0.8888888888888888	0.8888888888888888	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2518738157.0	65376.0	139210.0	988.0	0.8075200705369159	0.680447342437899	0.999999607740245	0.0070471761366067	0.9929528238633932	0.9929528238633932	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	1.0	0.0	3.0		0.0	0.999999998809024	1.0	0.0	0.0	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2518922526.0	6631.0	13586.0	115.0	0.8011085559290053	0.6720087055448385	0.999999954345561	0.0083935479162104	0.9916064520837896	0.9916064520837896	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2518942407.0	20.0	316.0	0.0	0.9693251533742332	0.9404761904761904	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	2518942743.0	2515245681.0	310528.0	3386534.0	6146.0	0.9553334945051596	0.9160068183871408	0.9999975565070924	0.0018115472134124	0.9981884527865876	0.9981884527865876	HG006	giabHC	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2495406119.0	107887.0	2059914.0	705.0	0.9743185397855464	0.9502320554331324	0.999999717480936	0.0003421302045647	0.9996578697954352	0.9996578697954352	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2496557146.0	57234.0	959540.0	425.0	0.9708312528866988	0.943710205020978	0.999999829765592	0.0004427244743297	0.9995572755256702	0.9995572755256702	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497428120.0	20740.0	125060.0	569.0	0.9214932818527128	0.8577503429355281	0.9999997721656668	0.0045292090202103	0.9954707909797896	0.9954707909797896	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497573916.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497422269.0	24860.0	126791.0	231.0	0.9099625726209573	0.8360709787604433	0.9999999075046372	0.0018185826077372	0.9981814173922628	0.9981814173922628	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497573919.0	1.0	0.0	2.0		0.0	0.9999999991992228	1.0	0.0	0.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497562604.0	407.0	10909.0	4.0	0.9815106392550272	0.9640332272887946	0.9999999983984386	0.0003665353248419	0.999633464675158	0.999633464675158	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2497573648.0	1.0	271.0	0.0	0.998158379373849	0.9963235294117648	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	2497573920.0	2494080301.0	211130.0	3282489.0	1936.0	0.968565267501952	0.9395669648006838	0.9999992237625644	0.000589448685843	0.999410551314157	0.999410551314157	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3086002008.0	123211.0	2161182.0	353979.0	0.9005761785365891	0.9460640091262756	0.999885308434448	0.1407381078189428	0.8592618921810572	0.8592618921810572	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3087203128.0	69727.0	1013546.0	304603.0	0.8441215246633036	0.9356330306395524	0.9999013434049276	0.2310838911230824	0.7689161088769175	0.7689161088769175	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088064493.0	63412.0	158496.0	78873.0	0.6901978544538482	0.7142419381004741	0.9999744594111568	0.332280120824539	0.667719879175461	0.6677198791754609	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088286358.0	25.0	18.0	1942.0	0.0179730404393409	0.4186046511627907	0.999999371172698	0.9908163265306122	0.0091836734693877	0.0091836734693877	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088064193.0	71438.0	150770.0	78169.0	0.6683852491538234	0.6785084245391705	0.999974687371618	0.3414402963234748	0.6585597036765252	0.6585597036765252	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088286362.0	36.0	3.0	2217.0	0.0026560424966799	0.0769230769230769	0.999999282126672	0.9986486486486488	0.0013513513513513	0.0013513513513513	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088261157.0	7863.0	17381.0	12173.0	0.6343662177451733	0.6885200443669783	0.999996058315214	0.4118900994789199	0.58810990052108	0.58810990052108	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3088285333.0	219.0	849.0	1149.0	0.5538160469667318	0.7949438202247191	0.999999627949024	0.575075075075075	0.4249249249249249	0.4249249249249249	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	3088286401.0	3084448225.0	335931.0	3502245.0	833105.0	0.8569728658109119	0.9124763950376428	0.999729974381299	0.1921655691005339	0.807834430899466	0.807834430899466	HG006	hg38	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336302188.0	14646.0	245833.0	358.0	0.9703870369273886	0.9437728185381548	0.999998935482338	0.0014541555134021	0.9985458444865978	0.9985458444865978	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336444907.0	7882.0	109878.0	170.0	0.9646544458491362	0.9330672554347826	0.9999994947169342	0.0015447804594358	0.9984552195405642	0.9984552195405642	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336539200.0	6847.0	16620.0	251.0	0.8240368882939163	0.7082285762986321	0.9999992541736212	0.0148776006164424	0.9851223993835576	0.9851223993835576	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336538933.0	7514.0	16220.0	114.0	0.8096236398123191	0.6834077694446785	0.999999661257732	0.0069793069670625	0.9930206930329374	0.9930206930329374	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	2.0			0.9999999940575705	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336560820.0	621.0	1226.0	17.0	0.7935275080906149	0.6637791012452626	0.9999999494890726	0.0136765888978278	0.986323411102172	0.986323411102172	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336562639.0	5.0	23.0	0.0	0.9019607843137256	0.8214285714285714	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	336562667.0	336135349.0	37515.0	389803.0	912.0	0.953025122458385	0.9122082383611269	0.9999972868145872	0.0023341822044201	0.99766581779558	0.99766581779558	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2797104481.0	112218.0	2108944.0	113890.0	0.949120566265136	0.9494777958564032	0.9999592845516888	0.0512363946205609	0.948763605379439	0.948763605379439	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2798284046.0	59594.0	982003.0	68527.0	0.9387604098603956	0.942785933523234	0.9999755116633048	0.0652308834588255	0.9347691165411744	0.9347691165411744	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799170327.0	22075.0	133241.0	25107.0	0.8495778922668843	0.8578704061397409	0.999991030636984	0.158555839038068	0.841444160961932	0.841444160961932	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799325622.0	10.0	11.0	536.0	0.0387323943661971	0.5238095238095238	0.9999998085253486	0.979890310786106	0.020109689213894	0.0201096892138939	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799164194.0	26457.0	134992.0	34663.0	0.815405431526046	0.8361278174531895	0.9999876168140348	0.2043146385311367	0.7956853614688633	0.7956853614688633	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799325618.0	25.0	0.0	1002.0		0.0	0.9999996420567744	1.0	0.0	0.0	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799311530.0	489.0	13624.0	4195.0	0.8533132907428286	0.9653510947353504	0.9999985014194852	0.2354228632358718	0.7645771367641282	0.7645771367641282	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2799324916.0	27.0	700.0	489.0	0.7306889352818372	0.9628610729023384	0.9999998253150566	0.4112699747687132	0.5887300252312868	0.5887300252312868	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	2799325643.0	2795731233.0	220895.0	3373515.0	248409.0	0.9349664247802276	0.9385448515889953	0.999911154932508	0.0685848184556053	0.9314151815443946	0.9314151815443946	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377594746.0	15528.0	252342.0	34470.0	0.9098618667993552	0.9420315824840408	0.9999087199863264	0.1201832559307142	0.8798167440692858	0.8798167440692858	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377741175.0	8387.0	113054.0	19922.0	0.8887299197773734	0.9309376569692278	0.9999472629655138	0.1498165082420888	0.8501834917579112	0.8501834917579112	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377837047.0	7511.0	18058.0	8715.0	0.690000382102327	0.706245844577418	0.9999769350330836	0.3255145108878348	0.6744854891121652	0.6744854891121652	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377862607.0	5.0	4.0	262.0	0.029090909090909	0.4444444444444444	0.9999993066267646	0.9849624060150376	0.0150375939849624	0.0150375939849624	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377837002.0	8177.0	17437.0	8539.0	0.6759837177747626	0.6807605215897556	0.999977400818394	0.3287265167847243	0.6712734832152756	0.6712734832152757	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377862610.0	5.0	1.0	335.0	0.0058479532163742	0.1666666666666666	0.9999991134351636	0.9970238095238096	0.0029761904761904	0.0029761904761904	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377860261.0	757.0	1598.0	1220.0	0.6178233133578195	0.678556263269639	0.999996771303609	0.4329311568488289	0.567068843151171	0.567068843151171	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377862508.0	25.0	83.0	128.0	0.5203761755485893	0.7685185185185185	0.9999996612525616	0.6066350710900474	0.3933649289099525	0.3933649289099526	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	377862616.0	377419644.0	40395.0	402577.0	73591.0	0.8759862480144482	0.908809134663139	0.9998050534600972	0.1545483946842291	0.8454516053157709	0.8454516053157709	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331336505.0	13256.0	238349.0	102.0	0.9727418907226928	0.9473142425627472	0.9999996921559592	0.0004277608397532	0.9995722391602468	0.9995722391602468	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331475840.0	6692.0	105578.0	57.0	0.9690277873385192	0.9403936937739378	0.9999998280417958	0.0005395938846026	0.9994604061153972	0.9994604061153972	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331571544.0	2478.0	14088.0	56.0	0.9174861608596548	0.8504165157551612	0.9999998311073688	0.0039592760180995	0.9960407239819004	0.9960407239819004	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331570467.0	2922.0	14721.0	23.0	0.9090684533917932	0.834381907838803	0.9999999306331512	0.0015599565925122	0.9984400434074878	0.9984400434074878	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	2.0			0.9999999939684208	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331587117.0	42.0	951.0	2.0	0.9773895169578622	0.9577039274924471	0.9999999939684028	0.0020986358866736	0.9979013641133264	0.9979013641133264	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331588089.0	1.0	20.0	0.0	0.975609756097561	0.9523809523809524	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds15x_HG006_sup-PAY77227_0	331588110.0	331189011.0	25391.0	373708.0	242.0	0.966841687913703	0.9363791941347888	0.9999992692999612	0.0006471453402861	0.999352854659714	0.999352854659714	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhuo	0.0	5.0	15.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2495406087.0	193499.0	1974334.0	1906.0	0.9528471144210058	0.9107408181349764	0.9999992361970446	0.000964457758167	0.999035542241833	0.999035542241833	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2496557102.0	99309.0	917509.0	1200.0	0.948071507139916	0.9023335542840508	0.999999519338283	0.0013061807384057	0.9986938192615944	0.9986938192615944	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497427101.0	41246.0	105573.0	1623.0	0.8312343759226817	0.719069057819492	0.9999993501316036	0.0151404903168028	0.9848595096831972	0.9848595096831972	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497573916.0	1.0	3.0	0.0	0.8571428571428571	0.75	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497420917.0	43204.0	109799.0	1397.0	0.8311840695839122	0.7176264517689196	0.999999440623241	0.0125634015612072	0.9874365984387928	0.9874365984387928	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_gt50	DEL_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497573919.0	1.0	0.0	1.0		0.0	0.9999999995996116	1.0	0.0	0.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_50	Indel_50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497565004.0	1373.0	7543.0	12.0	0.9159128164653024	0.8460071781067744	0.9999999951953202	0.0015883520847121	0.998411647915288	0.998411647915288	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2497573700.0	22.0	198.0	0.0	0.9473684210526316	0.9	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds5x_HG006_sup-PAY77227_0	2497573920.0	2494080306.0	378655.0	3114959.0	6139.0	0.941827550466294	0.8916151011531326	0.9999975385776976	0.0019669359949607	0.9980330640050392	0.9980330640050392	HG006	giabHC_x_ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPts	SNPts	Ods5xUds5x_HG006_sup-PAY77227_0	2799325643.0	2797104448.0	200861.0	2020334.0	118992.0	0.9266479854127524	0.9095707490787616	0.9999574606739318	0.0556212564144034	0.9443787435855966	0.9443787435855966	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-SNPtv	SNPtv	Ods5xUds5x_HG006_sup-PAY77227_0	2799325643.0	2798283991.0	103288.0	938364.0	73415.0	0.913947437240404	0.900842123857104	0.9999737649666042	0.072560312083963	0.927439687916037	0.927439687916037	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_50	INS_50	Ods5xUds5x_HG006_sup-PAY77227_0	2799325643.0	2799169048.0	43829.0	112766.0	22873.0	0.7717514046962366	0.7201123918388199	0.999991828713198	0.1686314408097965	0.8313685591902034	0.8313685591902034	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-INS_gt50	INS_gt50	Ods5xUds5x_HG006_sup-PAY77227_0	2799325643.0	2799325623.0	12.0	8.0	404.0	0.037037037037037	0.4	0.9999998556795472	0.9805825242718448	0.0194174757281553	0.0194174757281553	HG006	ultima	-1	-2	ont	sentdhuo	0.0	5.0	5.0
